store_id,datetime,transaction_qty,hour,day_of_week,lag_1,lag_24,lag_168,rolling_3,rolling_7,naive_forecast,moving_avg_forecast
3,2025-03-19 19:00:00,22,19,2,29.0,25.0,31.0,25.666666666666668,26.571428571428573,29.0,25.666666666666668
3,2025-03-20 07:00:00,37,7,3,22.0,23.0,28.0,29.33333333333333,27.571428571428573,22.0,29.333333333333332
3,2025-03-20 08:00:00,34,8,3,37.0,16.0,17.0,31.0,29.857142857142858,37.0,31.0
3,2025-03-20 09:00:00,37,9,3,34.0,31.0,21.0,36.0,31.285714285714285,34.0,36.0
3,2025-03-20 10:00:00,46,10,3,37.0,25.0,21.0,39.0,33.0,37.0,39.0
3,2025-03-20 11:00:00,6,11,3,46.0,3.0,29.0,29.666666666666668,30.142857142857142,46.0,29.666666666666668
3,2025-03-20 12:00:00,11,12,3,6.0,17.0,14.0,21.0,27.571428571428573,6.0,21.0
3,2025-03-20 13:00:00,8,13,3,11.0,15.0,12.0,8.333333333333334,25.571428571428573,11.0,8.333333333333334
3,2025-03-21 07:00:00,39,7,4,8.0,14.0,14.0,19.33333333333333,25.857142857142858,8.0,19.333333333333332
3,2025-03-21 08:00:00,57,8,4,39.0,24.0,19.0,34.666666666666664,29.142857142857142,39.0,34.666666666666664
3,2025-03-21 09:00:00,17,9,4,57.0,20.0,14.0,37.66666666666666,26.285714285714285,57.0,37.666666666666664
3,2025-03-21 13:00:00,2,13,4,17.0,10.0,27.0,25.33333333333333,20.0,17.0,25.333333333333332
3,2025-03-21 14:00:00,5,14,4,2.0,35.0,22.0,8.0,19.857142857142858,2.0,8.0
3,2025-03-21 15:00:00,7,15,4,5.0,19.0,17.0,4.666666666666667,19.285714285714285,5.0,4.666666666666667
3,2025-03-21 16:00:00,15,16,4,7.0,2.0,19.0,9.0,20.285714285714285,7.0,9.0
3,2025-03-21 17:00:00,9,17,4,15.0,15.0,23.0,10.333333333333334,16.0,15.0,10.333333333333334
3,2025-03-21 18:00:00,22,18,4,9.0,32.0,23.0,15.333333333333334,11.0,9.0,15.333333333333334
3,2025-03-21 19:00:00,8,19,4,22.0,24.0,29.0,13.0,9.714285714285714,22.0,13.0
3,2025-03-22 09:00:00,16,9,5,8.0,30.0,32.0,15.333333333333334,11.714285714285714,8.0,15.333333333333334
3,2025-03-22 10:00:00,52,10,5,16.0,18.0,27.0,25.33333333333333,18.428571428571427,16.0,25.333333333333332
3,2025-03-22 11:00:00,13,11,5,52.0,27.0,20.0,27.0,19.285714285714285,52.0,27.0
3,2025-03-22 12:00:00,12,12,5,13.0,34.0,31.0,25.666666666666668,18.857142857142858,13.0,25.666666666666668
3,2025-03-22 13:00:00,14,13,5,12.0,26.0,16.0,13.0,19.571428571428573,12.0,13.0
3,2025-03-22 14:00:00,27,14,5,14.0,29.0,21.0,17.666666666666668,20.285714285714285,14.0,17.666666666666668
3,2025-03-22 15:00:00,11,15,5,27.0,22.0,18.0,17.333333333333332,20.714285714285715,27.0,17.333333333333332
3,2025-03-22 16:00:00,28,16,5,11.0,37.0,24.0,22.0,22.428571428571427,11.0,22.0
3,2025-03-22 17:00:00,11,17,5,28.0,34.0,28.0,16.666666666666668,16.571428571428573,28.0,16.666666666666668
3,2025-03-22 18:00:00,16,18,5,11.0,37.0,6.0,18.33333333333333,17.0,11.0,18.333333333333332
3,2025-03-22 19:00:00,14,19,5,16.0,46.0,19.0,13.666666666666666,17.285714285714285,16.0,13.666666666666666
3,2025-03-23 07:00:00,28,7,6,14.0,6.0,30.0,19.33333333333333,19.285714285714285,14.0,19.333333333333332
3,2025-03-23 08:00:00,26,8,6,28.0,11.0,22.0,22.666666666666668,19.142857142857142,28.0,22.666666666666668
3,2025-03-23 09:00:00,53,9,6,26.0,8.0,19.0,35.666666666666664,25.142857142857142,26.0,35.666666666666664
3,2025-03-23 10:00:00,40,10,6,53.0,39.0,25.0,39.66666666666666,26.857142857142858,53.0,39.666666666666664
3,2025-03-23 11:00:00,17,11,6,40.0,57.0,13.0,36.66666666666666,27.714285714285715,40.0,36.666666666666664
3,2025-03-23 12:00:00,8,12,6,17.0,17.0,16.0,21.666666666666668,26.571428571428573,17.0,21.666666666666668
3,2025-03-23 13:00:00,8,13,6,8.0,2.0,24.0,11.0,25.714285714285715,8.0,11.0
3,2025-03-23 14:00:00,21,14,6,8.0,5.0,19.0,12.333333333333334,24.714285714285715,8.0,12.333333333333334
3,2025-03-23 15:00:00,8,15,6,21.0,7.0,12.0,12.333333333333334,22.142857142857142,21.0,12.333333333333334
3,2025-03-24 07:00:00,27,7,0,8.0,15.0,21.0,18.666666666666668,18.428571428571427,8.0,18.666666666666668
3,2025-03-24 08:00:00,23,8,0,27.0,9.0,19.0,19.33333333333333,16.0,27.0,19.333333333333332
3,2025-03-24 09:00:00,35,9,0,23.0,22.0,31.0,28.33333333333333,18.571428571428573,23.0,28.333333333333332
3,2025-03-24 10:00:00,16,10,0,35.0,8.0,24.0,24.666666666666668,19.714285714285715,35.0,24.666666666666668
3,2025-03-24 15:00:00,1,15,0,16.0,16.0,15.0,17.333333333333332,18.714285714285715,16.0,17.333333333333332
3,2025-03-24 16:00:00,26,16,0,1.0,52.0,31.0,14.333333333333334,19.428571428571427,1.0,14.333333333333334
3,2025-03-24 17:00:00,28,17,0,26.0,13.0,22.0,18.33333333333333,22.285714285714285,26.0,18.333333333333332
3,2025-03-24 18:00:00,13,18,0,28.0,12.0,36.0,22.33333333333333,20.285714285714285,28.0,22.333333333333332
3,2025-03-24 19:00:00,18,19,0,13.0,14.0,27.0,19.666666666666668,19.571428571428573,13.0,19.666666666666668
3,2025-03-25 07:00:00,49,7,1,18.0,27.0,23.0,26.666666666666668,21.571428571428573,18.0,26.666666666666668
3,2025-03-25 08:00:00,31,8,1,49.0,11.0,26.0,32.666666666666664,23.714285714285715,49.0,32.666666666666664
3,2025-03-25 10:00:00,15,10,1,31.0,28.0,23.0,31.666666666666668,25.714285714285715,31.0,31.666666666666668
3,2025-03-25 11:00:00,11,11,1,15.0,11.0,26.0,19.0,23.571428571428573,15.0,19.0
3,2025-03-25 12:00:00,4,12,1,11.0,16.0,18.0,10.0,20.142857142857142,11.0,10.0
3,2025-03-25 13:00:00,5,13,1,4.0,14.0,25.0,6.666666666666667,19.0,4.0,6.666666666666667
3,2025-03-25 14:00:00,11,14,1,5.0,28.0,26.0,6.666666666666667,18.0,5.0,6.666666666666667
3,2025-03-25 15:00:00,12,15,1,11.0,26.0,31.0,9.333333333333334,12.714285714285714,11.0,9.333333333333334
3,2025-03-25 16:00:00,8,16,1,12.0,53.0,29.0,10.333333333333334,9.428571428571429,12.0,10.333333333333334
3,2025-03-25 17:00:00,12,17,1,8.0,40.0,15.0,10.666666666666666,9.0,8.0,10.666666666666666
3,2025-03-25 18:00:00,17,18,1,12.0,17.0,18.0,12.333333333333334,9.857142857142858,12.0,12.333333333333334
3,2025-03-25 19:00:00,6,19,1,17.0,8.0,21.0,11.666666666666666,10.142857142857142,17.0,11.666666666666666
3,2025-03-26 08:00:00,7,8,2,6.0,8.0,12.0,10.0,10.428571428571429,6.0,10.0
3,2025-03-26 09:00:00,40,9,2,7.0,21.0,16.0,17.666666666666668,14.571428571428571,7.0,17.666666666666668
3,2025-03-26 10:00:00,57,10,2,40.0,8.0,27.0,34.666666666666664,21.0,40.0,34.666666666666664
3,2025-03-26 11:00:00,5,11,2,57.0,27.0,21.0,34.0,20.571428571428573,57.0,34.0
3,2025-03-26 12:00:00,12,12,2,5.0,23.0,16.0,24.666666666666668,20.571428571428573,5.0,24.666666666666668
3,2025-03-26 13:00:00,11,13,2,12.0,35.0,30.0,9.333333333333334,19.714285714285715,12.0,9.333333333333334
3,2025-03-26 14:00:00,19,14,2,11.0,16.0,16.0,14.0,21.571428571428573,11.0,14.0
3,2025-03-26 15:00:00,12,15,2,19.0,1.0,9.0,14.0,22.285714285714285,19.0,14.0
3,2025-03-26 16:00:00,12,16,2,12.0,26.0,14.0,14.333333333333334,18.285714285714285,12.0,14.333333333333334
3,2025-03-26 17:00:00,6,17,2,12.0,28.0,22.0,10.0,11.0,12.0,10.0
3,2025-03-26 18:00:00,10,18,2,6.0,13.0,19.0,9.333333333333334,11.714285714285714,6.0,9.333333333333334
3,2025-03-27 08:00:00,48,8,3,10.0,18.0,18.0,21.33333333333333,16.857142857142858,10.0,21.333333333333332
3,2025-03-27 09:00:00,65,9,3,48.0,49.0,40.0,41.0,24.571428571428573,48.0,41.0
3,2025-03-27 10:00:00,38,10,3,65.0,31.0,20.0,50.333333333333336,27.285714285714285,65.0,50.333333333333336
3,2025-03-27 11:00:00,9,11,3,38.0,15.0,41.0,37.333333333333336,26.857142857142858,38.0,37.333333333333336
3,2025-03-27 18:00:00,6,18,3,9.0,11.0,33.0,17.666666666666668,26.0,9.0,17.666666666666668
3,2025-03-27 19:00:00,5,19,3,6.0,4.0,35.0,6.666666666666667,25.857142857142858,6.0,6.666666666666667
3,2025-03-28 07:00:00,52,7,4,5.0,5.0,2.0,21.0,31.857142857142858,5.0,21.0
3,2025-03-28 08:00:00,64,8,4,52.0,11.0,7.0,40.333333333333336,34.142857142857146,52.0,40.333333333333336
3,2025-03-28 09:00:00,53,9,4,64.0,12.0,16.0,56.333333333333336,32.42857142857143,64.0,56.333333333333336
3,2025-03-28 11:00:00,3,11,4,53.0,8.0,30.0,40.0,27.428571428571427,53.0,40.0
3,2025-03-28 12:00:00,10,12,4,3.0,12.0,27.0,22.0,27.571428571428573,3.0,22.0
3,2025-03-28 13:00:00,7,13,4,10.0,17.0,33.0,6.666666666666667,27.714285714285715,10.0,6.666666666666667
3,2025-03-28 14:00:00,6,14,4,7.0,6.0,33.0,7.666666666666667,27.857142857142858,7.0,7.666666666666667
3,2025-03-28 15:00:00,8,15,4,6.0,7.0,20.0,7.0,21.571428571428573,6.0,7.0
3,2025-03-28 16:00:00,12,16,4,8.0,40.0,49.0,8.666666666666666,14.142857142857142,8.0,8.666666666666666
3,2025-03-28 17:00:00,19,17,4,12.0,57.0,39.0,13.0,9.285714285714286,12.0,13.0
3,2025-03-28 18:00:00,10,18,4,19.0,5.0,38.0,13.666666666666666,10.285714285714286,19.0,13.666666666666666
3,2025-03-28 19:00:00,22,19,4,10.0,12.0,37.0,17.0,12.0,10.0,17.0
3,2025-03-29 07:00:00,6,7,5,22.0,11.0,34.0,12.666666666666666,11.857142857142858,22.0,12.666666666666666
3,2025-03-29 09:00:00,35,9,5,6.0,19.0,4.0,21.0,16.0,6.0,21.0
3,2025-03-29 10:00:00,61,10,5,35.0,12.0,47.0,34.0,23.571428571428573,35.0,34.0
3,2025-03-29 11:00:00,18,11,5,61.0,12.0,53.0,38.0,24.428571428571427,61.0,38.0
3,2025-03-29 12:00:00,11,12,5,18.0,6.0,37.0,30.0,23.285714285714285,18.0,30.0
3,2025-03-29 13:00:00,17,13,5,11.0,10.0,23.0,15.333333333333334,24.285714285714285,11.0,15.333333333333334
3,2025-03-29 14:00:00,17,14,5,17.0,48.0,36.0,15.0,23.571428571428573,17.0,15.0
3,2025-03-29 15:00:00,16,15,5,17.0,65.0,36.0,16.666666666666668,25.0,17.0,16.666666666666668
3,2025-03-29 16:00:00,16,16,5,16.0,38.0,37.0,16.333333333333332,22.285714285714285,16.0,16.333333333333332
3,2025-03-29 17:00:00,12,17,5,16.0,9.0,39.0,14.666666666666666,15.285714285714286,16.0,14.666666666666666
3,2025-03-29 18:00:00,14,18,5,12.0,6.0,50.0,14.0,14.714285714285714,12.0,14.0
3,2025-03-29 19:00:00,12,19,5,14.0,5.0,40.0,12.666666666666666,14.857142857142858,14.0,12.666666666666666
3,2025-03-30 07:00:00,55,7,6,12.0,52.0,25.0,27.0,20.285714285714285,12.0,27.0
3,2025-03-30 08:00:00,36,8,6,55.0,64.0,43.0,34.333333333333336,23.0,55.0,34.333333333333336
3,2025-03-30 09:00:00,49,9,6,36.0,53.0,50.0,46.66666666666666,27.714285714285715,36.0,46.666666666666664
3,2025-03-30 10:00:00,53,10,6,49.0,3.0,20.0,46.0,33.0,49.0,46.0
3,2025-03-30 11:00:00,19,11,6,53.0,10.0,7.0,40.333333333333336,34.0,53.0,40.333333333333336
3,2025-03-30 12:00:00,7,12,6,19.0,7.0,25.0,26.33333333333333,33.0,19.0,26.333333333333332
3,2025-03-30 13:00:00,15,13,6,7.0,6.0,61.0,13.666666666666666,33.42857142857143,7.0,13.666666666666666
3,2025-03-31 07:00:00,70,7,0,15.0,8.0,35.0,30.666666666666668,35.57142857142857,15.0,30.666666666666668
3,2025-03-31 08:00:00,55,8,0,70.0,12.0,32.0,46.66666666666666,38.285714285714285,70.0,46.666666666666664
3,2025-03-31 09:00:00,36,9,0,55.0,19.0,27.0,53.66666666666666,36.42857142857143,55.0,53.666666666666664
3,2025-03-31 13:00:00,4,13,0,36.0,10.0,29.0,31.666666666666668,29.428571428571427,36.0,31.666666666666668
3,2025-03-31 14:00:00,20,14,0,4.0,22.0,55.0,20.0,29.571428571428573,4.0,20.0
3,2025-03-31 15:00:00,20,15,0,20.0,6.0,8.0,14.666666666666666,31.428571428571427,20.0,14.666666666666666
3,2025-03-31 16:00:00,12,16,0,20.0,35.0,4.0,17.333333333333332,31.0,20.0,17.333333333333332
3,2025-03-31 17:00:00,20,17,0,12.0,61.0,39.0,17.333333333333332,23.857142857142858,12.0,17.333333333333332
3,2025-03-31 18:00:00,10,18,0,20.0,18.0,30.0,14.0,17.428571428571427,20.0,14.0
3,2025-03-31 19:00:00,33,19,0,10.0,11.0,45.0,21.0,17.0,10.0,21.0
3,2025-04-01 07:00:00,32,7,1,33.0,17.0,33.0,25.0,21.0,33.0,25.0
3,2025-04-01 09:00:00,21,9,1,32.0,17.0,35.0,28.666666666666668,21.142857142857142,32.0,28.666666666666668
3,2025-04-01 10:00:00,93,10,1,21.0,16.0,21.0,48.66666666666666,31.571428571428573,21.0,48.666666666666664
3,2025-04-01 11:00:00,26,11,1,93.0,16.0,26.0,46.66666666666666,33.57142857142857,93.0,46.666666666666664
3,2025-04-01 12:00:00,16,12,1,26.0,12.0,45.0,45.0,33.0,26.0,45.0
3,2025-04-01 13:00:00,16,13,1,16.0,14.0,40.0,19.33333333333333,33.857142857142854,16.0,19.333333333333332
3,2025-04-01 14:00:00,9,14,1,16.0,12.0,37.0,13.666666666666666,30.428571428571427,16.0,13.666666666666666
3,2025-04-01 15:00:00,18,15,1,9.0,55.0,26.0,14.333333333333334,28.428571428571427,9.0,14.333333333333334
3,2025-04-01 16:00:00,13,16,1,18.0,36.0,40.0,13.333333333333334,27.285714285714285,18.0,13.333333333333334
3,2025-04-01 17:00:00,11,17,1,13.0,49.0,44.0,14.0,15.571428571428571,13.0,14.0
3,2025-04-01 18:00:00,12,18,1,11.0,53.0,40.0,12.0,13.571428571428571,11.0,12.0
3,2025-04-01 19:00:00,12,19,1,12.0,19.0,35.0,11.666666666666666,13.0,12.0,11.666666666666666
3,2025-04-02 07:00:00,28,7,2,12.0,7.0,23.0,17.333333333333332,14.714285714285714,12.0,17.333333333333332
3,2025-04-02 08:00:00,41,8,2,28.0,15.0,32.0,27.0,19.285714285714285,28.0,27.0
3,2025-04-02 09:00:00,56,9,2,41.0,70.0,15.0,41.66666666666666,24.714285714285715,41.0,41.666666666666664
3,2025-04-02 10:00:00,76,10,2,56.0,55.0,23.0,57.66666666666666,33.714285714285715,56.0,57.666666666666664
3,2025-04-02 11:00:00,6,11,2,76.0,36.0,37.0,46.0,33.0,76.0,46.0
3,2025-04-02 12:00:00,22,12,2,6.0,4.0,26.0,34.666666666666664,34.42857142857143,6.0,34.666666666666664
3,2025-04-02 13:00:00,12,13,2,22.0,20.0,8.0,13.333333333333334,34.42857142857143,22.0,13.333333333333334
3,2025-04-02 14:00:00,12,14,2,12.0,20.0,14.0,15.333333333333334,32.142857142857146,12.0,15.333333333333334
3,2025-04-03 07:00:00,48,7,3,12.0,12.0,32.0,24.0,33.142857142857146,12.0,24.0
3,2025-04-03 08:00:00,60,8,3,48.0,20.0,33.0,40.0,33.714285714285715,48.0,40.0
3,2025-04-03 09:00:00,74,9,3,60.0,10.0,16.0,60.66666666666666,33.42857142857143,60.0,60.666666666666664
3,2025-04-03 10:00:00,28,10,3,74.0,33.0,25.0,54.0,36.57142857142857,74.0,54.0
3,2025-04-03 15:00:00,14,15,3,28.0,32.0,26.0,38.66666666666666,35.42857142857143,28.0,38.666666666666664
3,2025-04-03 16:00:00,10,16,3,14.0,21.0,7.0,17.333333333333332,35.142857142857146,14.0,17.333333333333332
3,2025-04-03 17:00:00,23,17,3,10.0,93.0,19.0,15.666666666666666,36.71428571428572,10.0,15.666666666666666
3,2025-04-03 18:00:00,8,18,3,23.0,26.0,25.0,13.666666666666666,31.0,23.0,13.666666666666666
3,2025-04-03 19:00:00,13,19,3,8.0,16.0,23.0,14.666666666666666,24.285714285714285,8.0,14.666666666666666
3,2025-04-04 07:00:00,26,7,4,13.0,16.0,16.0,15.666666666666666,17.428571428571427,13.0,15.666666666666666
3,2025-04-04 08:00:00,34,8,4,26.0,9.0,31.0,24.33333333333333,18.285714285714285,26.0,24.333333333333332
3,2025-04-04 10:00:00,50,10,4,34.0,18.0,25.0,36.66666666666666,23.428571428571427,34.0,36.666666666666664
3,2025-04-04 11:00:00,13,11,4,50.0,13.0,3.0,32.333333333333336,23.857142857142858,50.0,32.333333333333336
3,2025-04-04 12:00:00,10,12,4,13.0,11.0,17.0,24.33333333333333,22.0,13.0,24.333333333333332
3,2025-04-04 13:00:00,20,13,4,10.0,12.0,15.0,14.333333333333334,23.714285714285715,10.0,14.333333333333334
3,2025-04-04 14:00:00,19,14,4,20.0,12.0,14.0,16.333333333333332,24.571428571428573,20.0,16.333333333333332
3,2025-04-04 15:00:00,19,15,4,19.0,28.0,24.0,19.33333333333333,23.571428571428573,19.0,19.333333333333332
3,2025-04-04 16:00:00,8,16,4,19.0,41.0,20.0,15.333333333333334,19.857142857142858,19.0,15.333333333333334
3,2025-04-04 17:00:00,14,17,4,8.0,56.0,10.0,13.666666666666666,14.714285714285714,8.0,13.666666666666666
3,2025-04-04 18:00:00,15,18,4,14.0,76.0,35.0,12.333333333333334,15.0,14.0,12.333333333333334
3,2025-04-04 19:00:00,14,19,4,15.0,6.0,19.0,14.333333333333334,15.571428571428571,15.0,14.333333333333334
3,2025-04-05 08:00:00,28,8,5,14.0,22.0,2.0,19.0,16.714285714285715,14.0,19.0
3,2025-04-05 09:00:00,49,9,5,28.0,12.0,15.0,30.33333333333333,21.0,28.0,30.333333333333332
3,2025-04-05 10:00:00,39,10,5,49.0,12.0,32.0,38.66666666666666,23.857142857142858,49.0,38.666666666666664
3,2025-04-05 11:00:00,8,11,5,39.0,48.0,24.0,32.0,23.857142857142858,39.0,32.0
3,2025-04-05 12:00:00,8,12,5,8.0,60.0,30.0,18.33333333333333,23.0,8.0,18.333333333333332
3,2025-04-05 13:00:00,10,13,5,8.0,74.0,18.0,8.666666666666666,22.285714285714285,8.0,8.666666666666666
3,2025-04-05 14:00:00,17,14,5,10.0,28.0,27.0,11.666666666666666,22.714285714285715,10.0,11.666666666666666
3,2025-04-05 15:00:00,13,15,5,17.0,14.0,34.0,13.333333333333334,20.571428571428573,17.0,13.333333333333334
3,2025-04-05 16:00:00,17,16,5,13.0,10.0,26.0,15.666666666666666,16.0,13.0,15.666666666666666
3,2025-04-06 08:00:00,34,8,6,17.0,23.0,29.0,21.33333333333333,15.285714285714286,17.0,21.333333333333332
3,2025-04-06 09:00:00,57,9,6,34.0,8.0,22.0,36.0,22.285714285714285,34.0,36.0
3,2025-04-06 10:00:00,43,10,6,57.0,13.0,37.0,44.66666666666666,27.285714285714285,57.0,44.666666666666664
3,2025-04-06 11:00:00,12,11,6,43.0,26.0,34.0,37.333333333333336,27.571428571428573,43.0,37.333333333333336
3,2025-04-06 17:00:00,13,17,6,12.0,34.0,37.0,22.666666666666668,27.0,12.0,22.666666666666668
3,2025-04-06 18:00:00,5,18,6,13.0,50.0,46.0,10.0,25.857142857142858,13.0,10.0
3,2025-04-06 19:00:00,18,19,6,5.0,13.0,6.0,12.0,26.0,5.0,12.0
3,2025-04-07 07:00:00,34,7,0,18.0,10.0,11.0,19.0,26.0,18.0,19.0
3,2025-04-07 08:00:00,24,8,0,34.0,20.0,8.0,25.33333333333333,21.285714285714285,34.0,25.333333333333332
3,2025-04-07 09:00:00,30,9,0,24.0,19.0,39.0,29.33333333333333,19.428571428571427,24.0,29.333333333333332
3,2025-04-07 10:00:00,2,10,0,30.0,19.0,57.0,18.666666666666668,18.0,30.0,18.666666666666668
3,2025-04-07 12:00:00,9,12,0,2.0,8.0,17.0,13.666666666666666,17.428571428571427,2.0,13.666666666666666
3,2025-04-07 13:00:00,24,13,0,9.0,14.0,2.0,11.666666666666666,20.142857142857142,9.0,11.666666666666666
3,2025-04-07 14:00:00,3,14,0,24.0,15.0,5.0,12.0,18.0,24.0,12.0
3,2025-04-07 15:00:00,8,15,0,3.0,14.0,7.0,11.666666666666666,14.285714285714286,3.0,11.666666666666666
3,2025-04-07 16:00:00,5,16,0,8.0,28.0,15.0,5.333333333333333,11.571428571428571,8.0,5.333333333333333
3,2025-04-07 17:00:00,17,17,0,5.0,49.0,9.0,10.0,9.714285714285714,5.0,10.0
3,2025-04-07 18:00:00,11,18,0,17.0,39.0,22.0,11.0,11.0,17.0,11.0
3,2025-04-07 19:00:00,13,19,0,11.0,8.0,8.0,13.666666666666666,11.571428571428571,11.0,13.666666666666666
3,2025-04-08 07:00:00,18,7,1,13.0,8.0,16.0,14.0,10.714285714285714,13.0,14.0
3,2025-04-08 10:00:00,19,10,1,18.0,10.0,52.0,16.666666666666668,13.0,18.0,16.666666666666668
3,2025-04-08 11:00:00,41,11,1,19.0,17.0,13.0,26.0,17.714285714285715,19.0,26.0
3,2025-04-08 12:00:00,36,12,1,41.0,13.0,12.0,32.0,22.142857142857142,41.0,32.0
3,2025-04-08 13:00:00,25,13,1,36.0,17.0,14.0,34.0,23.285714285714285,36.0,34.0
3,2025-04-08 14:00:00,24,14,1,25.0,34.0,27.0,28.33333333333333,25.142857142857142,25.0,28.333333333333332
3,2025-04-08 15:00:00,32,15,1,24.0,57.0,11.0,27.0,27.857142857142858,24.0,27.0
3,2025-04-08 16:00:00,31,16,1,32.0,43.0,28.0,29.0,29.714285714285715,32.0,29.0
3,2025-04-08 17:00:00,32,17,1,31.0,12.0,11.0,31.666666666666668,31.571428571428573,31.0,31.666666666666668
3,2025-04-08 18:00:00,20,18,1,32.0,13.0,16.0,27.666666666666668,28.571428571428573,32.0,27.666666666666668
3,2025-04-08 19:00:00,17,19,1,20.0,5.0,14.0,23.0,25.857142857142858,20.0,23.0
3,2025-04-09 07:00:00,8,7,2,17.0,18.0,28.0,15.0,23.428571428571427,17.0,15.0
3,2025-04-09 08:00:00,23,8,2,8.0,34.0,26.0,16.0,23.285714285714285,8.0,16.0
3,2025-04-09 09:00:00,18,9,2,23.0,24.0,53.0,16.333333333333332,21.285714285714285,23.0,16.333333333333332
3,2025-04-09 10:00:00,27,10,2,18.0,30.0,40.0,22.666666666666668,20.714285714285715,18.0,22.666666666666668
3,2025-04-09 11:00:00,18,11,2,27.0,2.0,17.0,21.0,18.714285714285715,27.0,21.0
3,2025-04-09 12:00:00,17,12,2,18.0,9.0,8.0,20.666666666666668,18.285714285714285,18.0,20.666666666666668
3,2025-04-09 13:00:00,29,13,2,17.0,24.0,8.0,21.33333333333333,20.0,17.0,21.333333333333332
3,2025-04-09 14:00:00,36,14,2,29.0,3.0,21.0,27.33333333333333,24.0,29.0,27.333333333333332
3,2025-04-09 15:00:00,26,15,2,36.0,8.0,8.0,30.33333333333333,24.428571428571427,36.0,30.333333333333332
3,2025-04-09 16:00:00,24,16,2,26.0,5.0,27.0,28.666666666666668,25.285714285714285,26.0,28.666666666666668
3,2025-04-09 17:00:00,8,17,2,24.0,17.0,23.0,19.33333333333333,22.571428571428573,24.0,19.333333333333332
3,2025-04-10 07:00:00,21,7,3,8.0,11.0,35.0,17.666666666666668,23.0,8.0,17.666666666666668
3,2025-04-10 08:00:00,22,8,3,21.0,13.0,16.0,17.0,23.714285714285715,21.0,17.0
3,2025-04-10 09:00:00,26,9,3,22.0,18.0,1.0,23.0,23.285714285714285,22.0,23.0
3,2025-04-10 10:00:00,38,10,3,26.0,19.0,26.0,28.666666666666668,23.571428571428573,26.0,28.666666666666668
3,2025-04-10 11:00:00,26,11,3,38.0,41.0,28.0,30.0,23.571428571428573,38.0,30.0
3,2025-04-10 17:00:00,22,17,3,26.0,36.0,13.0,28.666666666666668,23.285714285714285,26.0,28.666666666666668
3,2025-04-10 18:00:00,19,18,3,22.0,25.0,18.0,22.33333333333333,24.857142857142858,22.0,22.333333333333332
3,2025-04-10 19:00:00,35,19,3,19.0,24.0,49.0,25.33333333333333,26.857142857142858,19.0,25.333333333333332
3,2025-04-11 07:00:00,24,7,4,35.0,32.0,31.0,26.0,27.142857142857142,35.0,26.0
3,2025-04-11 08:00:00,28,8,4,24.0,31.0,15.0,29.0,27.428571428571427,24.0,29.0
3,2025-04-11 11:00:00,10,11,4,28.0,32.0,11.0,20.666666666666668,23.428571428571427,28.0,20.666666666666668
3,2025-04-11 12:00:00,16,12,4,10.0,20.0,4.0,18.0,22.0,10.0,18.0
3,2025-04-11 13:00:00,29,13,4,16.0,17.0,5.0,18.33333333333333,23.0,16.0,18.333333333333332
3,2025-04-11 14:00:00,29,14,4,29.0,8.0,11.0,24.666666666666668,24.428571428571427,29.0,24.666666666666668
3,2025-04-11 15:00:00,32,15,4,29.0,23.0,12.0,30.0,24.0,29.0,30.0
3,2025-04-11 16:00:00,26,16,4,32.0,18.0,8.0,29.0,24.285714285714285,32.0,29.0
3,2025-04-11 17:00:00,24,17,4,26.0,27.0,12.0,27.33333333333333,23.714285714285715,26.0,27.333333333333332
3,2025-04-11 18:00:00,28,18,4,24.0,18.0,17.0,26.0,26.285714285714285,24.0,26.0
3,2025-04-11 19:00:00,28,19,4,28.0,17.0,6.0,26.666666666666668,28.0,28.0,26.666666666666668
3,2025-04-12 08:00:00,8,8,5,28.0,29.0,7.0,21.33333333333333,25.0,28.0,21.333333333333332
3,2025-04-12 09:00:00,14,9,5,8.0,36.0,40.0,16.666666666666668,22.857142857142858,8.0,16.666666666666668
3,2025-04-12 10:00:00,34,10,5,14.0,26.0,57.0,18.666666666666668,23.142857142857142,14.0,18.666666666666668
3,2025-04-12 11:00:00,27,11,5,34.0,24.0,5.0,25.0,23.285714285714285,34.0,25.0
3,2025-04-12 12:00:00,19,12,5,27.0,8.0,12.0,26.666666666666668,22.571428571428573,27.0,26.666666666666668
3,2025-04-12 13:00:00,27,13,5,19.0,21.0,11.0,24.33333333333333,22.428571428571427,19.0,24.333333333333332
3,2025-04-12 14:00:00,21,14,5,27.0,22.0,19.0,22.33333333333333,21.428571428571427,27.0,22.333333333333332
3,2025-04-12 15:00:00,21,15,5,21.0,26.0,12.0,23.0,23.285714285714285,21.0,23.0
3,2025-04-12 16:00:00,34,16,5,21.0,38.0,12.0,25.33333333333333,26.142857142857142,21.0,25.333333333333332
3,2025-04-12 17:00:00,22,17,5,34.0,26.0,6.0,25.666666666666668,24.428571428571427,34.0,25.666666666666668
3,2025-04-12 18:00:00,29,18,5,22.0,22.0,10.0,28.33333333333333,24.714285714285715,22.0,28.333333333333332
3,2025-04-12 19:00:00,23,19,5,29.0,19.0,48.0,24.666666666666668,25.285714285714285,29.0,24.666666666666668
3,2025-04-13 07:00:00,32,7,6,23.0,35.0,65.0,28.0,26.0,23.0,28.0
3,2025-04-13 08:00:00,41,8,6,32.0,24.0,38.0,32.0,28.857142857142858,32.0,32.0
